county,tract,state,placefp14,stab,cntyname,placefp,placenm,placenm14,pop10,afact
17031,8293.01,17,14026,IL,Cook IL, , ,"Chicago Heights city, IL",3286,0.8252
17031,8293.02,17,14026,IL,Cook IL, , ,"Chicago Heights city, IL",3845,0.9656
17031,8294.01,17,14026,IL,Cook IL, , ,"Chicago Heights city, IL",1394,1
17031,8295.00,17,14026,IL,Cook IL, , ,"Chicago Heights city, IL",31,0.0075
17031,8297.00,17,14026,IL,Cook IL, , ,"Chicago Heights city, IL",89,0.0205
17031,8224.00,17,14065,IL,Cook IL, , ,"Chicago Ridge village, IL",1698,0.2727
17031,8230.01,17,14065,IL,Cook IL, , ,"Chicago Ridge village, IL",6443,0.9989
17031,8230.02,17,14065,IL,Cook IL, , ,"Chicago Ridge village, IL",6077,1
17031,8231.01,17,14065,IL,Cook IL, , ,"Chicago Ridge village, IL",87,0.0197
17031,8133.01,17,14351,IL,Cook IL, , ,"Cicero town, IL",3502,1
17031,8133.02,17,14351,IL,Cook IL, , ,"Cicero town, IL",3934,1
17031,8134.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",7551,1
17031,8135.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",6994,1
17031,8136.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",5334,1
17031,8137.01,17,14351,IL,Cook IL, , ,"Cicero town, IL",3780,1
17031,8137.02,17,14351,IL,Cook IL, , ,"Cicero town, IL",4263,1
17031,8138.01,17,14351,IL,Cook IL, , ,"Cicero town, IL",2893,1
17031,8138.02,17,14351,IL,Cook IL, , ,"Cicero town, IL",5130,1
17031,8139.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",6329,1
17031,8140.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",4746,1
17031,8141.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",4544,1
17031,8142.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",7375,1
17031,8143.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",4884,1
17031,8144.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",7654,1
17031,8145.00,17,14351,IL,Cook IL, , ,"Cicero town, IL",4978,1
17031,8255.01,17,16691,IL,Cook IL, , ,"Country Club Hills city, IL",2191,0.3924
17031,8255.04,17,16691,IL,Cook IL, , ,"Country Club Hills city, IL",1913,0.5123
17031,8255.05,17,16691,IL,Cook IL, , ,"Country Club Hills city, IL",5389,0.9754
17031,8299.01,17,16691,IL,Cook IL, , ,"Country Club Hills city, IL",5885,0.673
17031,8299.02,17,16691,IL,Cook IL, , ,"Country Club Hills city, IL",1165,0.1837
17031,8198.02,17,16873,IL,Cook IL, , ,"Countryside city, IL",7,0.0026
17031,8201.03,17,16873,IL,Cook IL, , ,"Countryside city, IL",1418,0.3531
17031,8201.04,17,16873,IL,Cook IL, , ,"Countryside city, IL",2542,0.6103
17031,8202.01,17,16873,IL,Cook IL, , ,"Countryside city, IL",1324,0.1692
17031,8202.02,17,16873,IL,Cook IL, , ,"Countryside city, IL",604,0.1708
17031,8236.02,17,17497,IL,Cook IL, , ,"Crestwood village, IL",4472,0.7136
17031,8236.05,17,17497,IL,Cook IL, , ,"Crestwood village, IL",1,0.0002
17031,8244.00,17,17497,IL,Cook IL, , ,"Crestwood village, IL",1782,0.7691
17031,8245.03,17,17497,IL,Cook IL, , ,"Crestwood village, IL",4356,0.6463
17031,8246.01,17,17497,IL,Cook IL, , ,"Crestwood village, IL",338,0.0769
17031,8247.01,17,17497,IL,Cook IL, , ,"Crestwood village, IL",1,0.0003
17031,8036.08,17,19083,IL,Cook IL, , ,"Deer Park village, IL",17,0.0023
17031,8016.01,17,18992,IL,Cook IL, , ,"Deerfield village, IL",172,0.0406
17031,7705.00,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",5,0.0012
17031,7706.01,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",3232,1
17031,7706.02,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",3434,0.6929
17031,8027.02,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",1274,0.2832
17031,8049.01,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",166,0.025
17031,8049.02,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",4197,0.7599
17031,8051.11,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",3962,0.5638
17031,8051.12,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",3558,1
17031,8059.01,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",1594,0.4158
17031,8060.02,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",686,0.0909
17031,8061.02,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",3973,1
17031,8061.03,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",5238,1
17031,8061.04,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",377,0.0896
17031,8062.01,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",4196,1
17031,8062.02,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",4550,1
17031,8063.00,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",4960,1
17031,8064.00,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",2494,1
17031,8065.01,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",2773,1
17031,8065.02,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",4205,1
17031,8066.00,17,19642,IL,Cook IL, , ,"Des Plaines city, IL",3490,1
17031,8268.00,17,20149,IL,Cook IL, , ,"Dixmoor village, IL",3644,0.6703
17031,8258.01,17,20292,IL,Cook IL, , ,"Dolton village, IL",1,0.0003
17031,8262.01,17,20292,IL,Cook IL, , ,"Dolton village, IL",587,0.1632
17031,8263.01,17,20292,IL,Cook IL, , ,"Dolton village, IL",1742,0.4403
17031,8263.03,17,20292,IL,Cook IL, , ,"Dolton village, IL",2480,0.5959
17031,8263.04,17,20292,IL,Cook IL, , ,"Dolton village, IL",3203,1
17031,8264.01,17,20292,IL,Cook IL, , ,"Dolton village, IL",4072,1
17031,8264.02,17,20292,IL,Cook IL, , ,"Dolton village, IL",5132,1
17031,8265.00,17,20292,IL,Cook IL, , ,"Dolton village, IL",5936,1
17031,8284.01,17,21904,IL,Cook IL, , ,"East Hazel Crest village, IL",381,0.1046
17031,8284.02,17,21904,IL,Cook IL, , ,"East Hazel Crest village, IL",1162,0.3024
17031,8043.11,17,23074,IL,Cook IL, , ,"Elgin city, IL",3524,0.4325
17031,8044.03,17,23074,IL,Cook IL, , ,"Elgin city, IL",5159,0.7632
17031,8044.04,17,23074,IL,Cook IL, , ,"Elgin city, IL",5181,0.9901
17031,8044.05,17,23074,IL,Cook IL, , ,"Elgin city, IL",3632,0.9814
17031,8044.06,17,23074,IL,Cook IL, , ,"Elgin city, IL",5091,0.815
17031,8045.07,17,23074,IL,Cook IL, , ,"Elgin city, IL",1453,0.1164
17031,7702.01,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",5819,0.9873
17031,7702.02,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",4906,0.9988
17031,7703.00,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",6873,0.9398
17031,7704.00,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",4489,0.9964
17031,7705.00,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",242,0.0593
17031,8046.06,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",6467,0.9085
17031,8046.07,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",3916,0.5555
17031,8046.10,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",640,0.2759
17031,8051.11,17,23256,IL,Cook IL, , ,"Elk Grove Village village, IL",1,0.0001
17031,8107.01,17,23724,IL,Cook IL, , ,"Elmwood Park village, IL",4916,1
17031,8107.02,17,23724,IL,Cook IL, , ,"Elmwood Park village, IL",3918,1
17031,8108.00,17,23724,IL,Cook IL, , ,"Elmwood Park village, IL",5324,1
17031,8109.00,17,23724,IL,Cook IL, , ,"Elmwood Park village, IL",6429,1
17031,8110.00,17,23724,IL,Cook IL, , ,"Elmwood Park village, IL",4296,1
17031,8087.02,17,24582,IL,Cook IL, , ,"Evanston city, IL",5504,1
17031,8088.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",3955,1
17031,8089.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",4101,1
17031,8090.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",3976,1
17031,8091.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",3387,1
17031,8092.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",4611,1
17031,8093.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",4816,1
17031,8094.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",5804,1
17031,8095.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",3670,1
17031,8096.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",3301,1
17031,8097.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",3649,1
17031,8098.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",2717,1
17031,8099.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",2855,1
17031,8100.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",4896,1
17031,8101.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",4253,1
17031,8102.00,17,24582,IL,Cook IL, , ,"Evanston city, IL",5739,1
17031,8103.01,17,24582,IL,Cook IL, , ,"Evanston city, IL",4002,1
17031,8103.02,17,24582,IL,Cook IL, , ,"Evanston city, IL",3250,1
17031,8216.00,17,24634,IL,Cook IL, , ,"Evergreen Park village, IL",4393,1
17031,8217.00,17,24634,IL,Cook IL, , ,"Evergreen Park village, IL",4889,1
17031,8218.00,17,24634,IL,Cook IL, , ,"Evergreen Park village, IL",5337,1
17031,8219.00,17,24634,IL,Cook IL, , ,"Evergreen Park village, IL",5233,1
17031,8286.01,17,26571,IL,Cook IL, , ,"Flossmoor village, IL",2,0.0005
17031,8288.01,17,26571,IL,Cook IL, , ,"Flossmoor village, IL",2203,0.4433
17031,8298.00,17,26571,IL,Cook IL, , ,"Flossmoor village, IL",4814,0.7059
17031,8299.02,17,26571,IL,Cook IL, , ,"Flossmoor village, IL",2445,0.3855
17031,8285.03,17,26710,IL,Cook IL, , ,"Ford Heights village, IL",17,0.0037
17031,8285.06,17,26710,IL,Cook IL, , ,"Ford Heights village, IL",2,0.0002
17031,8297.00,17,26710,IL,Cook IL, , ,"Ford Heights village, IL",2744,0.6309
17031,8159.00,17,26935,IL,Cook IL, , ,"Forest Park village, IL",4392,1
17031,8160.00,17,26935,IL,Cook IL, , ,"Forest Park village, IL",3330,1
17031,8161.00,17,26935,IL,Cook IL, , ,"Forest Park village, IL",6445,1
17031,8208.00,17,26987,IL,Cook IL, , ,"Forest View village, IL",698,0.1925
17031,8112.00,17,27702,IL,Cook IL, , ,"Franklin Park village, IL",1563,0.2966
17031,8113.02,17,27702,IL,Cook IL, , ,"Franklin Park village, IL",19,0.005
17031,8114.01,17,27702,IL,Cook IL, , ,"Franklin Park village, IL",4842,1
17031,8114.02,17,27702,IL,Cook IL, , ,"Franklin Park village, IL",4315,0.9734
17031,8115.00,17,27702,IL,Cook IL, , ,"Franklin Park village, IL",5895,1
17031,8117.01,17,27702,IL,Cook IL, , ,"Franklin Park village, IL",1573,0.4077
17031,8117.02,17,27702,IL,Cook IL, , ,"Franklin Park village, IL",126,0.0246
17031,8001.00,17,29652,IL,Cook IL, , ,"Glencoe village, IL",2411,0.9967
17031,8002.00,17,29652,IL,Cook IL, , ,"Glencoe village, IL",6312,1
17031,8009.00,17,29938,IL,Cook IL, , ,"Glenview village, IL",70,0.0159
17031,8014.00,17,29938,IL,Cook IL, , ,"Glenview village, IL",2832,0.9702
17031,8016.03,17,29938,IL,Cook IL, , ,"Glenview village, IL",2102,0.5453
17031,8016.06,17,29938,IL,Cook IL, , ,"Glenview village, IL",9,0.0015
17031,8016.07,17,29938,IL,Cook IL, , ,"Glenview village, IL",4233,0.8006
17031,8016.08,17,29938,IL,Cook IL, , ,"Glenview village, IL",2833,0.4316
17031,8019.01,17,29938,IL,Cook IL, , ,"Glenview village, IL",4369,1
17031,8019.02,17,29938,IL,Cook IL, , ,"Glenview village, IL",2879,0.8933
17031,8020.02,17,29938,IL,Cook IL, , ,"Glenview village, IL",3159,0.623
17031,8020.03,17,29938,IL,Cook IL, , ,"Glenview village, IL",2622,0.9769
17031,8020.04,17,29938,IL,Cook IL, , ,"Glenview village, IL",1061,0.1972
17031,8021.00,17,29938,IL,Cook IL, , ,"Glenview village, IL",3573,1
17031,8022.00,17,29938,IL,Cook IL, , ,"Glenview village, IL",4410,1
17031,8023.00,17,29938,IL,Cook IL, , ,"Glenview village, IL",4832,0.9983
17031,8052.01,17,29938,IL,Cook IL, , ,"Glenview village, IL",1655,0.4859
17031,8052.02,17,29938,IL,Cook IL, , ,"Glenview village, IL",2549,0.6328
17031,8060.01,17,29938,IL,Cook IL, , ,"Glenview village, IL",1,0.0002
17031,8086.00,17,29938,IL,Cook IL, , ,"Glenview village, IL",1515,0.7519
17031,8283.00,17,30029,IL,Cook IL, , ,"Glenwood village, IL",866,0.2653
17031,8287.01,17,30029,IL,Cook IL, , ,"Glenwood village, IL",3323,0.8163
17031,8287.02,17,30029,IL,Cook IL, , ,"Glenwood village, IL",4817,0.9799
17031,8086.00,17,30328,IL,Cook IL, , ,"Golf village, IL",500,0.2481
17031,8043.09,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",115,0.0356
17031,8045.05,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",9,0.0023
17031,8045.09,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",2061,0.3278
17031,8045.10,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",6145,1
17031,8045.11,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",2414,1
17031,8048.04,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",2866,0.4384
17031,8048.05,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",2029,0.2936
17031,8048.06,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",3726,0.9933
17031,8048.07,17,32746,IL,Cook IL, , ,"Hanover Park village, IL",1271,0.2457
17031,8248.00,17,33383,IL,Cook IL, , ,"Harvey city, IL",2031,0.2619
17031,8269.01,17,33383,IL,Cook IL, , ,"Harvey city, IL",1894,1
17031,8269.02,17,33383,IL,Cook IL, , ,"Harvey city, IL",1643,1
17031,8270.00,17,33383,IL,Cook IL, , ,"Harvey city, IL",3624,1
17031,8271.00,17,33383,IL,Cook IL, , ,"Harvey city, IL",2716,1
17031,8272.00,17,33383,IL,Cook IL, , ,"Harvey city, IL",1220,0.2947
17031,8273.00,17,33383,IL,Cook IL, , ,"Harvey city, IL",2947,1
17031,8274.00,17,33383,IL,Cook IL, , ,"Harvey city, IL",3909,0.9095
17031,8275.00,17,33383,IL,Cook IL, , ,"Harvey city, IL",5298,0.9844
17031,7709.01,17,33435,IL,Cook IL, , ,"Harwood Heights village, IL",3013,0.6107
17031,8105.02,17,33435,IL,Cook IL, , ,"Harwood Heights village, IL",885,0.1714
17031,8106.00,17,33435,IL,Cook IL, , ,"Harwood Heights village, IL",4714,0.9994
17031,8255.01,17,33695,IL,Cook IL, , ,"Hazel Crest village, IL",3310,0.5929
17031,8255.03,17,33695,IL,Cook IL, , ,"Hazel Crest village, IL",4431,0.6706
17031,8255.04,17,33695,IL,Cook IL, , ,"Hazel Crest village, IL",1649,0.4416
17031,8277.00,17,33695,IL,Cook IL, , ,"Hazel Crest village, IL",2902,1
17031,8299.02,17,33695,IL,Cook IL, , ,"Hazel Crest village, IL",1808,0.285
17031,8206.05,17,34514,IL,Cook IL, , ,"Hickory Hills city, IL",1196,0.2598
17031,8206.06,17,34514,IL,Cook IL, , ,"Hickory Hills city, IL",737,0.2019
17031,8237.02,17,34514,IL,Cook IL, , ,"Hickory Hills city, IL",336,0.0505
17031,8237.03,17,34514,IL,Cook IL, , ,"Hickory Hills city, IL",3142,0.3957
17031,8237.04,17,34514,IL,Cook IL, , ,"Hickory Hills city, IL",4020,1
17031,8237.05,17,34514,IL,Cook IL, , ,"Hickory Hills city, IL",4618,1
17031,8169.00,17,35086,IL,Cook IL, , ,"Hillside village, IL",7,0.0012
17031,8183.00,17,35086,IL,Cook IL, , ,"Hillside village, IL",5823,0.9995
17031,8184.01,17,35086,IL,Cook IL, , ,"Hillside village, IL",1729,0.4758
17031,8184.02,17,35086,IL,Cook IL, , ,"Hillside village, IL",445,0.1459
17031,8185.00,17,35086,IL,Cook IL, , ,"Hillside village, IL",153,0.0269
17031,8200.00,17,35307,IL,Cook IL, , ,"Hinsdale village, IL",2158,1
17031,8201.01,17,35307,IL,Cook IL, , ,"Hinsdale village, IL",69,0.0099
17031,8202.02,17,35385,IL,Cook IL, , ,"Hodgkins village, IL",1897,0.5365
17031,8036.03,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",2239,0.3317
17031,8041.02,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",386,0.0552
17031,8041.04,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",4612,0.9261
17031,8041.05,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",3500,0.875
17031,8042.02,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",2182,0.2924
17031,8043.05,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",2,0.0003
17031,8043.11,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",3589,0.4405
17031,8044.03,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",1468,0.2172
17031,8046.03,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",745,0.1335
17031,8046.08,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",1586,0.4188
17031,8047.01,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",6837,1
17031,8047.05,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",3976,1
17031,8047.06,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",1760,0.712
17031,8047.09,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",5500,0.8449
17031,8047.10,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",999,0.2297
17031,8047.11,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",1473,0.1979
17031,8047.13,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",1556,0.3315
17031,8047.14,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",2671,0.7675
17031,8047.15,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",2881,0.8752
17031,8047.16,17,35411,IL,Cook IL, , ,"Hoffman Estates village, IL",3933,0.7164
17031,8220.00,17,35866,IL,Cook IL, , ,"Hometown city, IL",4349,1
17031,8255.03,17,35879,IL,Cook IL, , ,"Homewood village, IL",2177,0.3294
17031,8284.01,17,35879,IL,Cook IL, , ,"Homewood village, IL",3263,0.8954
17031,8284.02,17,35879,IL,Cook IL, , ,"Homewood village, IL",2681,0.6976
17031,8286.01,17,35879,IL,Cook IL, , ,"Homewood village, IL",4062,0.9701
17031,8286.02,17,35879,IL,Cook IL, , ,"Homewood village, IL",4562,1
17031,8298.00,17,35879,IL,Cook IL, , ,"Homewood village, IL",2006,0.2941
17031,8299.02,17,35879,IL,Cook IL, , ,"Homewood village, IL",572,0.0902
17031,8201.01,17,37257,IL,Cook IL, , ,"Indian Head Park village, IL",3174,0.4575
17031,8202.01,17,37257,IL,Cook IL, , ,"Indian Head Park village, IL",635,0.0811
17031,8036.03,17,37608,IL,Cook IL, , ,"Inverness village, IL",3076,0.4556
17031,8036.08,17,37608,IL,Cook IL, , ,"Inverness village, IL",380,0.0519
17031,8041.02,17,37608,IL,Cook IL, , ,"Inverness village, IL",1618,0.2314
17031,8041.04,17,37608,IL,Cook IL, , ,"Inverness village, IL",368,0.0739
17031,8041.05,17,37608,IL,Cook IL, , ,"Inverness village, IL",269,0.0672
17031,8042.02,17,37608,IL,Cook IL, , ,"Inverness village, IL",1688,0.2262
17031,8205.01,17,38830,IL,Cook IL, , ,"Justice village, IL",810,0.1325
17031,8206.03,17,38830,IL,Cook IL, , ,"Justice village, IL",3745,0.7128
17031,8206.04,17,38830,IL,Cook IL, , ,"Justice village, IL",3730,0.9716
17031,8206.05,17,38830,IL,Cook IL, , ,"Justice village, IL",3408,0.7402
17031,8206.06,17,38830,IL,Cook IL, , ,"Justice village, IL",1233,0.3378
17031,8005.00,17,39519,IL,Cook IL, , ,"Kenilworth village, IL",113,0.0231
17031,8006.00,17,39519,IL,Cook IL, , ,"Kenilworth village, IL",2400,1
17031,8186.00,17,40793,IL,Cook IL, , ,"La Grange Park village, IL",4705,0.9979
17031,8189.00,17,40793,IL,Cook IL, , ,"La Grange Park village, IL",4299,1
17031,8190.00,17,40793,IL,Cook IL, , ,"La Grange Park village, IL",4575,0.8941
17031,8195.00,17,40767,IL,Cook IL, , ,"La Grange village, IL",3212,1
17031,8196.00,17,40767,IL,Cook IL, , ,"La Grange village, IL",4010,1
17031,8197.00,17,40767,IL,Cook IL, , ,"La Grange village, IL",5917,1
17031,8201.03,17,40767,IL,Cook IL, , ,"La Grange village, IL",2411,0.6003
17031,8279.01,17,42028,IL,Cook IL, , ,"Lansing village, IL",67,0.0257
17031,8279.02,17,42028,IL,Cook IL, , ,"Lansing village, IL",4524,1
17031,8280.00,17,42028,IL,Cook IL, , ,"Lansing village, IL",5147,1
17031,8281.00,17,42028,IL,Cook IL, , ,"Lansing village, IL",4844,1
17031,8282.01,17,42028,IL,Cook IL, , ,"Lansing village, IL",3917,0.9131
17031,8282.02,17,42028,IL,Cook IL, , ,"Lansing village, IL",4426,0.9653
17031,8285.05,17,42028,IL,Cook IL, , ,"Lansing village, IL",5049,0.7855
17031,8285.06,17,42028,IL,Cook IL, , ,"Lansing village, IL",357,0.0418
17031,8240.03,17,42795,IL,Cook IL, , ,"Lemont village, IL",6303,0.9948
17031,8240.04,17,42795,IL,Cook IL, , ,"Lemont village, IL",3089,0.5751
17031,8240.05,17,42795,IL,Cook IL, , ,"Lemont village, IL",4850,0.8756
17031,8240.06,17,42795,IL,Cook IL, , ,"Lemont village, IL",1664,0.4303
17031,8079.00,17,43744,IL,Cook IL, , ,"Lincolnwood village, IL",4074,1
17031,8080.01,17,43744,IL,Cook IL, , ,"Lincolnwood village, IL",3646,1
17031,8080.02,17,43744,IL,Cook IL, , ,"Lincolnwood village, IL",4870,1
17031,8285.03,17,45421,IL,Cook IL, , ,"Lynwood village, IL",269,0.0581
17031,8285.05,17,45421,IL,Cook IL, , ,"Lynwood village, IL",1174,0.1826
17031,8285.06,17,45421,IL,Cook IL, , ,"Lynwood village, IL",7619,0.8917
17031,8157.01,17,45434,IL,Cook IL, , ,"Lyons village, IL",116,0.0295
17031,8157.02,17,45434,IL,Cook IL, , ,"Lyons village, IL",69,0.0135
17031,8191.00,17,45434,IL,Cook IL, , ,"Lyons village, IL",4437,0.9747
17031,8192.00,17,45434,IL,Cook IL, , ,"Lyons village, IL",6107,1
17031,8248.00,17,47007,IL,Cook IL, , ,"Markham city, IL",12,0.0015
17031,8249.00,17,47007,IL,Cook IL, , ,"Markham city, IL",3079,1
17031,8256.00,17,47007,IL,Cook IL, , ,"Markham city, IL",5565,0.989
17031,8274.00,17,47007,IL,Cook IL, , ,"Markham city, IL",389,0.0905
17031,8276.00,17,47007,IL,Cook IL, , ,"Markham city, IL",3463,1
17031,8300.01,17,47540,IL,Cook IL, , ,"Matteson village, IL",854,0.4057
17031,8300.03,17,47540,IL,Cook IL, , ,"Matteson village, IL",7960,0.9969
17031,8300.04,17,47540,IL,Cook IL, , ,"Matteson village, IL",6214,0.8591
17031,8300.06,17,47540,IL,Cook IL, , ,"Matteson village, IL",2464,0.9908
17031,8301.00,17,47540,IL,Cook IL, , ,"Matteson village, IL",45,0.0134
17031,8302.01,17,47540,IL,Cook IL, , ,"Matteson village, IL",727,0.1359
17031,8302.02,17,47540,IL,Cook IL, , ,"Matteson village, IL",745,0.2087
17031,8172.00,17,47774,IL,Cook IL, , ,"Maywood village, IL",4684,1
17031,8173.00,17,47774,IL,Cook IL, , ,"Maywood village, IL",2653,1
17031,8174.00,17,47774,IL,Cook IL, , ,"Maywood village, IL",4204,1
17031,8175.00,17,47774,IL,Cook IL, , ,"Maywood village, IL",3623,1
17031,8176.00,17,47774,IL,Cook IL, , ,"Maywood village, IL",3997,1
17031,8177.00,17,47774,IL,Cook IL, , ,"Maywood village, IL",4929,1
17031,8202.02,17,45564,IL,Cook IL, , ,"McCook village, IL",228,0.0645
17031,8113.01,17,48242,IL,Cook IL, , ,"Melrose Park village, IL",84,0.0173
17031,8113.02,17,48242,IL,Cook IL, , ,"Melrose Park village, IL",2469,0.6535
17031,8162.00,17,48242,IL,Cook IL, , ,"Melrose Park village, IL",4192,1
17031,8163.00,17,48242,IL,Cook IL, , ,"Melrose Park village, IL",4800,1
17031,8164.01,17,48242,IL,Cook IL, , ,"Melrose Park village, IL",5142,1
17031,8164.02,17,48242,IL,Cook IL, , ,"Melrose Park village, IL",4404,1
17031,8165.00,17,48242,IL,Cook IL, , ,"Melrose Park village, IL",4320,0.9734
17031,8233.04,17,48554,IL,Cook IL, , ,"Merrionette Park village, IL",1900,0.3206
17031,8246.01,17,48892,IL,Cook IL, , ,"Midlothian village, IL",2388,0.5435
17031,8246.02,17,48892,IL,Cook IL, , ,"Midlothian village, IL",2804,0.4284
17031,8247.01,17,48892,IL,Cook IL, , ,"Midlothian village, IL",3961,0.9997
17031,8247.02,17,48892,IL,Cook IL, , ,"Midlothian village, IL",5607,1
17031,8250.00,17,48892,IL,Cook IL, , ,"Midlothian village, IL",59,0.0116
17031,8053.01,17,50647,IL,Cook IL, , ,"Morton Grove village, IL",2302,0.6585
17031,8053.02,17,50647,IL,Cook IL, , ,"Morton Grove village, IL",3602,1
17031,8083.01,17,50647,IL,Cook IL, , ,"Morton Grove village, IL",5625,1
17031,8083.02,17,50647,IL,Cook IL, , ,"Morton Grove village, IL",3257,0.8279
17031,8084.00,17,50647,IL,Cook IL, , ,"Morton Grove village, IL",4411,1
17031,8085.00,17,50647,IL,Cook IL, , ,"Morton Grove village, IL",4073,1
17031,8026.05,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",2521,0.3708
17031,8026.08,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",1457,0.2329
17031,8026.10,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",1587,0.9179
17031,8027.01,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",6952,1
17031,8027.02,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",2436,0.5416
17031,8028.01,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",551,0.115
17031,8028.02,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",6594,1
17031,8049.01,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",6482,0.975
17031,8049.02,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",1326,0.2401
17031,8050.01,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",4694,1
17031,8050.02,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",6146,0.8855
17031,8051.07,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",2981,0.4615
17031,8051.08,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",5287,0.7892
17031,8051.09,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",1713,0.393
17031,8051.10,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",1105,0.2618
17031,8051.11,17,51089,IL,Cook IL, , ,"Mount Prospect village, IL",2335,0.3323
