GEOID,NAME,tract,county,total_workers,essential,nonessential,conman,food,health,protection,socialservices,transport,total_pop,nonwhite_pct,pov_pct,hh_inc_med
17097863902,"Census Tract 8639.02, Lake County, Illinois",8639.02,Lake,3100,0.3648387097,0.6351612903,0.1203225806,0.04709677419,0.1003225806,0.01935483871,0.02387096774,0.05387096774,5865,0.33,0.104,70513
17097863903,"Census Tract 8639.03, Lake County, Illinois",8639.03,Lake,2104,0.1839353612,0.8160646388,0.0855513308,0.01045627376,0.02994296578,0.01330798479,0.02281368821,0.02186311787,4252,0.169,0.037,111797
17097863904,"Census Tract 8639.04, Lake County, Illinois",8639.04,Lake,3396,0.1766784452,0.8233215548,0.03297997644,0.02650176678,0.07361601885,0.01501766784,0.004711425206,0.02385159011,6278,0.343,0.015,184000
17097864001,"Census Tract 8640.01, Lake County, Illinois",8640.01,Lake,3621,0.4681027341,0.5318972659,0.2170671085,0.07760287213,0.1021817178,0.01601767468,0.0173985087,0.03783485225,6311,0.537,0.058,81835
17097864002,"Census Tract 8640.02, Lake County, Illinois",8640.02,Lake,3285,0.6143074581,0.3856925419,0.3089802131,0.1363774734,0.06149162861,0,0.006697108067,0.100761035,6348,0.749,0.121,67500
17097864101,"Census Tract 8641.01, Lake County, Illinois",8641.01,Lake,4963,0.311102156,0.688897844,0.1426556518,0.0215595406,0.0832157969,0,0.01551480959,0.04815635704,11426,0.313,0.037,84144
17097864105,"Census Tract 8641.05, Lake County, Illinois",8641.05,Lake,3142,0.3131763208,0.6868236792,0.1072565245,0.01464035646,0.1269891789,0.01082113304,0.01941438574,0.0340547422,6401,0.31,0.05,104538
17097864106,"Census Tract 8641.06, Lake County, Illinois",8641.06,Lake,2233,0.3470667264,0.6529332736,0.1513658755,0.05508284819,0.04746977161,0.02149574563,0.01791312136,0.05373936408,4027,0.333,0.044,109526
17097864107,"Census Tract 8641.07, Lake County, Illinois",8641.07,Lake,3001,0.3652115961,0.6347884039,0.1372875708,0.05498167278,0.05798067311,0.009330223259,0.007664111963,0.09796734422,5088,0.337,0.014,112500
17097864108,"Census Tract 8641.08, Lake County, Illinois",8641.08,Lake,2902,0.3514817367,0.6485182633,0.2105444521,0.02791178498,0.04617505169,0.01860785665,0.01550654721,0.03273604411,5635,0.413,0.102,80116
17097864203,"Census Tract 8642.03, Lake County, Illinois",8642.03,Lake,2375,0.3473684211,0.6526315789,0.1587368421,0.03873684211,0.06610526316,0.01810526316,0.01263157895,0.05305263158,4341,0.123,0.043,93640
17097864204,"Census Tract 8642.04, Lake County, Illinois",8642.04,Lake,2373,0.4745048462,0.5254951538,0.2680151707,0.0813316477,0.04972608512,0.01222081753,0.003371260008,0.05983986515,4592,0.255,0.061,74180
17097864205,"Census Tract 8642.05, Lake County, Illinois",8642.05,Lake,5666,0.3235086481,0.6764913519,0.1251323685,0.06671373103,0.06600776562,0.0275326509,0.01006000706,0.02806212496,10949,0.237,0.035,89503
17097864206,"Census Tract 8642.06, Lake County, Illinois",8642.06,Lake,2047,0.5451880801,0.4548119199,0.2550073278,0.07572056668,0.09086468002,0.01856375183,0.00293111871,0.1021006351,3773,0.356,0.113,52193
17097864303,"Census Tract 8643.03, Lake County, Illinois",8643.03,Lake,2008,0.1967131474,0.8032868526,0.0796812749,0.01145418327,0.03585657371,0.01593625498,0.006474103586,0.04731075697,4302,0.13,0.063,133333
17097864305,"Census Tract 8643.05, Lake County, Illinois",8643.05,Lake,1903,0.1949553337,0.8050446663,0.05307409354,0.01418812401,0.08145034157,0,0,0.04624277457,4185,0.119,0.043,102500
17097864306,"Census Tract 8643.06, Lake County, Illinois",8643.06,Lake,1053,0.1604938272,0.8395061728,0.04178537512,0.02754036087,0.0351377018,0.004748338082,0.0113960114,0.03988603989,2191,0.075,0.045,175125
17097864307,"Census Tract 8643.07, Lake County, Illinois",8643.07,Lake,698,0.2320916905,0.7679083095,0.07736389685,0.03438395415,0.05444126074,0,0.007163323782,0.05873925501,1574,0.043,0.065,126250
17097864308,"Census Tract 8643.08, Lake County, Illinois",8643.08,Lake,1974,0.2558257345,0.7441742655,0.08713272543,0.02988855117,0.08713272543,0.015704154,0.005572441743,0.03039513678,4437,0.151,0.054,98920
17097864402,"Census Tract 8644.02, Lake County, Illinois",8644.02,Lake,4081,0.2413624112,0.7586375888,0.05611369762,0.02425876011,0.09850526832,0.01127174712,0,0.05121293801,7585,0.218,0.022,158393
17097864403,"Census Tract 8644.03, Lake County, Illinois",8644.03,Lake,2601,0.1941560938,0.8058439062,0.05420991926,0.03613994617,0.06881968474,0.0184544406,0.003460207612,0.01307189542,5156,0.22,0.045,184561
17097864407,"Census Tract 8644.07, Lake County, Illinois",8644.07,Lake,3132,0.1969987229,0.8030012771,0.05779054917,0.02043422733,0.07694763729,0.007662835249,0.007343550447,0.02681992337,5717,0.135,0.01,176818
17097864408,"Census Tract 8644.08, Lake County, Illinois",8644.08,Lake,3618,0.3869541183,0.6130458817,0.1293532338,0.045328911,0.0679933665,0.01381978994,0.0450525152,0.08540630182,6023,0.287,0.049,103929
17097864409,"Census Tract 8644.09, Lake County, Illinois",8644.09,Lake,2666,0.3488372093,0.6511627907,0.1560390098,0.02700675169,0.09902475619,0.01237809452,0.007876969242,0.04651162791,4973,0.318,0.052,95341
17097864410,"Census Tract 8644.10, Lake County, Illinois",8644.1,Lake,3059,0.2180451128,0.7819548872,0.08368747957,0.0248447205,0.06309251389,0.01503759398,0.005230467473,0.02615233737,5372,0.164,0.04,137361
17097864411,"Census Tract 8644.11, Lake County, Illinois",8644.11,Lake,2520,0.1599206349,0.8400793651,0.03452380952,0.01468253968,0.04722222222,0.0119047619,0.02103174603,0.03055555556,5084,0.093,0.01,162727
17097864412,"Census Tract 8644.12, Lake County, Illinois",8644.12,Lake,2132,0.2570356473,0.7429643527,0.101782364,0.03705440901,0.05206378987,0.00703564728,0.008911819887,0.05018761726,4189,0.121,0.039,132250
17097864505,"Census Tract 8645.05, Lake County, Illinois",8645.05,Lake,3870,0.1894056848,0.8105943152,0.1023255814,0.01679586563,0.05581395349,0.003875968992,0.004651162791,0.005943152455,7047,0.365,0.108,108417
17097864510,"Census Tract 8645.10, Lake County, Illinois",8645.1,Lake,2609,0.2939823687,0.7060176313,0.1050210809,0.02376389421,0.07474128018,0.008049060943,0.004599463396,0.07780758911,4804,0.633,0.097,72234
17097864511,"Census Tract 8645.11, Lake County, Illinois",8645.11,Lake,3193,0.373003445,0.626996555,0.2010648293,0.006263701848,0.105230191,0.005324146571,0.008142812402,0.04697776386,6328,0.423,0.051,94201
17097864512,"Census Tract 8645.12, Lake County, Illinois",8645.12,Lake,2572,0.2321150855,0.7678849145,0.03849144635,0.04121306376,0.06259720062,0.0101088647,0.02604976672,0.05365474339,4331,0.358,0.039,195729
17097864513,"Census Tract 8645.13, Lake County, Illinois",8645.13,Lake,2987,0.2172748577,0.7827251423,0.08470036826,0.02310010044,0.07063943756,0.00703046535,0.01138265819,0.02042182792,5638,0.298,0.021,130573
17097864514,"Census Tract 8645.14, Lake County, Illinois",8645.14,Lake,1450,0.1489655172,0.8510344828,0.05103448276,0.01862068966,0.03448275862,0.008965517241,0.01862068966,0.01724137931,2603,0.34,0.014,145143
17097864515,"Census Tract 8645.15, Lake County, Illinois",8645.15,Lake,1556,0.2544987147,0.7455012853,0.06619537275,0.03791773779,0.1208226221,0.003213367609,0.01285347044,0.01349614396,2989,0.24,0.041,141979
17097864516,"Census Tract 8645.16, Lake County, Illinois",8645.16,Lake,2479,0.2101653893,0.7898346107,0.03348124244,0.04800322711,0.06333198871,0.01250504236,0.02904396934,0.02379991932,4423,0.271,0.012,125263
17097864517,"Census Tract 8645.17, Lake County, Illinois",8645.17,Lake,1437,0.1684064022,0.8315935978,0.04105775922,0.006958942241,0.07167710508,0.004871259569,0.02296450939,0.02087682672,2824,0.405,0.015,155000
17097864518,"Census Tract 8645.18, Lake County, Illinois",8645.18,Lake,2704,0.1568047337,0.8431952663,0.03624260355,0.01553254438,0.05769230769,0.01072485207,0.01331360947,0.02329881657,5062,0.271,0.038,127930
17097864519,"Census Tract 8645.19, Lake County, Illinois",8645.19,Lake,2517,0.1970599921,0.8029400079,0.06158124752,0.01907032181,0.05681366706,0.01311084625,0.007945967422,0.03853794199,4851,0.324,0.078,116750
17097864520,"Census Tract 8645.20, Lake County, Illinois",8645.2,Lake,2911,0.2311920302,0.7688079698,0.07110958434,0.01923737547,0.09653040192,0,0.005839917554,0.03847475094,5224,0.349,0.012,139063
17097864521,"Census Tract 8645.21, Lake County, Illinois",8645.21,Lake,828,0.1654589372,0.8345410628,0.02777777778,0.04951690821,0.03623188406,0.02053140097,0,0.03140096618,2721,0.358,0.048,74450
17097864522,"Census Tract 8645.22, Lake County, Illinois",8645.22,Lake,2347,0.1959948871,0.8040051129,0.0400511291,0.009799744354,0.08947592671,0.01150404772,0.01832126118,0.02684277801,4660,0.155,0.026,181500
17097864601,"Census Tract 8646.01, Lake County, Illinois",8646.01,Lake,1695,0.1764011799,0.8235988201,0.02536873156,0.02713864307,0.1002949853,0.007669616519,0,0.01592920354,3937,0.167,0.015,184250
17097864602,"Census Tract 8646.02, Lake County, Illinois",8646.02,Lake,1613,0.1760694358,0.8239305642,0.04959702418,0,0.07067575945,0.009299442033,0.00557966522,0.04091754495,3849,0.133,0.005,184515
17097864700,"Census Tract 8647, Lake County, Illinois",8647,Lake,1338,0.2316890882,0.7683109118,0.07249626308,0.0269058296,0.09043348281,0,0.01420029895,0.02765321375,2768,0.095,0.04,176333
17097864801,"Census Tract 8648.01, Lake County, Illinois",8648.01,Lake,2712,0.2496312684,0.7503687316,0.0685840708,0.04277286136,0.07743362832,0.01401179941,0.02101769912,0.02581120944,5778,0.129,0.012,142067
17097864802,"Census Tract 8648.02, Lake County, Illinois",8648.02,Lake,1424,0.1657303371,0.8342696629,0.03792134831,0.02036516854,0.08146067416,0.003511235955,0.009129213483,0.01334269663,2868,0.143,0.023,159714
17097864901,"Census Tract 8649.01, Lake County, Illinois",8649.01,Lake,2161,0.2110134197,0.7889865803,0.04488662656,0.01804720037,0.09578898658,0.010180472,0.03840814438,0.00370198982,4282,0.084,0.002,174821
17097864903,"Census Tract 8649.03, Lake County, Illinois",8649.03,Lake,2600,0.1469230769,0.8530769231,0.03423076923,0.01384615385,0.05423076923,0.01615384615,0.01807692308,0.01038461538,4883,0.126,0.035,144440
17097864904,"Census Tract 8649.04, Lake County, Illinois",8649.04,Lake,1164,0.1804123711,0.8195876289,0.01975945017,0.03264604811,0.03608247423,0.009450171821,0.06529209622,0.01718213058,2473,0.061,0.096,94265
17097865000,"Census Tract 8650, Lake County, Illinois",8650,Lake,634,0.3675078864,0.6324921136,0.119873817,0.07097791798,0.04574132492,0.02839116719,0.007886435331,0.09463722397,1267,0.158,0.018,183000
17097865200,"Census Tract 8652, Lake County, Illinois",8652,Lake,2888,0.4414819945,0.5585180055,0.152700831,0.1485457064,0.04466759003,0.01038781163,0.03601108033,0.04916897507,5623,0.526,0.164,62539
17097865300,"Census Tract 8653, Lake County, Illinois",8653,Lake,1651,0.1247728649,0.8752271351,0.0284675954,0.01211387038,0.04784978801,0,0.01877649909,0.01756511205,3438,0.114,0.066,138750
17097865400,"Census Tract 8654, Lake County, Illinois",8654,Lake,2081,0.277270543,0.722729457,0.09130225853,0.07544449784,0.06343104277,0.01057184046,0.01441614608,0.02210475733,4293,0.257,0.061,78333
17097865501,"Census Tract 8655.01, Lake County, Illinois",8655.01,Lake,1119,0.2975871314,0.7024128686,0.0491510277,0.09115281501,0.1054512958,0.005361930295,0.01340482574,0.03306523682,2294,0.235,0.118,105521
17097865502,"Census Tract 8655.02, Lake County, Illinois",8655.02,Lake,1087,0.1609935603,0.8390064397,0.03035878565,0.01747930083,0.07451701932,0,0.01931922723,0.01931922723,2326,0.046,0.043,150313
17097865600,"Census Tract 8656, Lake County, Illinois",8656,Lake,1774,0.210259301,0.789740699,0.03325817362,0.007328072153,0.1459977452,0.005073280722,0.01860202931,0,3764,0.08,0.058,235417
17097865700,"Census Tract 8657, Lake County, Illinois",8657,Lake,2986,0.1550569324,0.8449430676,0.03281982585,0.01272605492,0.07066309444,0.006028131279,0.009377093101,0.02344273275,5693,0.092,0.02,180431
17097865801,"Census Tract 8658.01, Lake County, Illinois",8658.01,Lake,1593,0.2542372881,0.7457627119,0.06026365348,0.01506591337,0.1349654739,0.0131826742,0.005021971124,0.02573760201,3212,0.116,0.021,122120
17097865802,"Census Tract 8658.02, Lake County, Illinois",8658.02,Lake,1476,0.2533875339,0.7466124661,0.06233062331,0.01558265583,0.108401084,0.01829268293,0.03116531165,0.01761517615,2927,0.082,0.042,181824
17097866000,"Census Tract 8660, Lake County, Illinois",8660,Lake,3103,0.4047695778,0.5952304222,0.1517885917,0.04962939091,0.09313567515,0.01675797615,0.01836932001,0.07508862391,6780,0.317,0.044,89926
17097866100,"Census Tract 8661, Lake County, Illinois",8661,Lake,1550,0.6051612903,0.3948387097,0.3825806452,0.06,0.02967741935,0.005161290323,0.01161290323,0.1161290323,3536,0.815,0.168,45921
17097866200,"Census Tract 8662, Lake County, Illinois",8662,Lake,2525,0.2704950495,0.7295049505,0.0700990099,0.03801980198,0.1061386139,0.009900990099,0.005544554455,0.04079207921,5820,0.222,0.058,164943
17111870101,"Census Tract 8701.01, McHenry County, Illinois",8701.01,McHenry,3863,0.4682888946,0.5317111054,0.207092933,0.08257830702,0.06419880922,0.0207092933,0.007765984986,0.08594356718,7301,0.134,0.109,78800
17111870102,"Census Tract 8701.02, McHenry County, Illinois",8701.02,McHenry,3391,0.3373636096,0.6626363904,0.1512828074,0.01946328517,0.06959598938,0.03656738425,0,0.06045414332,6650,0.069,0.039,96130
17111870200,"Census Tract 8702, McHenry County, Illinois",8702,McHenry,2750,0.584,0.416,0.2385454545,0.04327272727,0.112,0.02218181818,0.02436363636,0.1436363636,6061,0.3,0.138,65441
17111870301,"Census Tract 8703.01, McHenry County, Illinois",8703.01,McHenry,2110,0.6436018957,0.3563981043,0.43507109,0.07156398104,0.06113744076,0.01800947867,0.006161137441,0.05165876777,4487,0.448,0.161,47463
17111870302,"Census Tract 8703.02, McHenry County, Illinois",8703.02,McHenry,1881,0.6975013291,0.3024986709,0.4024455077,0.09675704413,0.03774587985,0.02445507709,0.005316321106,0.1307814992,4393,0.455,0.179,52281
17111870401,"Census Tract 8704.01, McHenry County, Illinois",8704.01,McHenry,4257,0.4411557435,0.5588442565,0.2217524078,0.01245008222,0.09161381254,0.04557199906,0.0004698144233,0.06929762744,8179,0.133,0.1,77992
17111870402,"Census Tract 8704.02, McHenry County, Illinois",8704.02,McHenry,3017,0.54723235,0.45276765,0.2684786211,0.08650977793,0.08551541266,0.02651640703,0.01557838913,0.06463374213,5760,0.384,0.163,60605
17111870500,"Census Tract 8705, McHenry County, Illinois",8705,McHenry,4633,0.4599611483,0.5400388517,0.1877832938,0.04187351608,0.0751133175,0.01489315778,0.01036045759,0.1299374056,9221,0.106,0.086,73201
17111870603,"Census Tract 8706.03, McHenry County, Illinois",8706.03,McHenry,2615,0.5682600382,0.4317399618,0.3556405354,0.05583173996,0.04588910134,0.01873804971,0.003059273423,0.08910133843,4899,0.307,0.099,56250
17111870604,"Census Tract 8706.04, McHenry County, Illinois",8706.04,McHenry,3070,0.4068403909,0.5931596091,0.1068403909,0.07100977199,0.07654723127,0.01465798046,0.02736156352,0.1104234528,5671,0.17,0.068,74774
17111870605,"Census Tract 8706.05, McHenry County, Illinois",8706.05,McHenry,3042,0.496712689,0.503287311,0.268573307,0.03550295858,0.04602235371,0.02136752137,0.003616042078,0.1216305062,6290,0.117,0.044,73205
17111870606,"Census Tract 8706.06, McHenry County, Illinois",8706.06,McHenry,2133,0.4622597281,0.5377402719,0.2480075012,0.1111111111,0.02203469292,0.01828410689,0,0.06282231599,4475,0.287,0.128,58190
17111870702,"Census Tract 8707.02, McHenry County, Illinois",8707.02,McHenry,4066,0.505656665,0.494343335,0.1866699459,0.1020659124,0.08804722086,0.02582390556,0.0110673881,0.09198229218,7496,0.126,0.085,79180
17111870703,"Census Tract 8707.03, McHenry County, Illinois",8707.03,McHenry,2779,0.4123785534,0.5876214466,0.1669665347,0.04138179201,0.1007556675,0.02159050018,0.01583303347,0.06585102555,5197,0.047,0.024,113770
17111870704,"Census Tract 8707.04, McHenry County, Illinois",8707.04,McHenry,2051,0.4436860068,0.5563139932,0.2515845929,0.0253534861,0.02779132131,0,0,0.1389566065,3657,0.08,0.048,70938
17111870803,"Census Tract 8708.03, McHenry County, Illinois",8708.03,McHenry,4382,0.3580556823,0.6419443177,0.1195801004,0.02624372433,0.1052031036,0.02898219991,0.01437699681,0.06366955728,7815,0.077,0.015,97527
17111870807,"Census Tract 8708.07, McHenry County, Illinois",8708.07,McHenry,3100,0.385483871,0.614516129,0.1406451613,0.08161290323,0.0864516129,0.004838709677,0.005806451613,0.06612903226,5657,0.219,0.076,92300
17111870808,"Census Tract 8708.08, McHenry County, Illinois",8708.08,McHenry,1943,0.3005661348,0.6994338652,0.08080288214,0.03860010293,0.07462686567,0.02161605764,0.02007205353,0.06484817293,3724,0.179,0.05,96458
17111870809,"Census Tract 8708.09, McHenry County, Illinois",8708.09,McHenry,3433,0.3917856103,0.6082143897,0.1689484416,0.03728517332,0.09437809496,0.02854646082,0.01339935916,0.0492280804,6696,0.163,0.049,91217
17111870810,"Census Tract 8708.10, McHenry County, Illinois",8708.1,McHenry,2469,0.4127176995,0.5872823005,0.2227622519,0.05710814095,0.07411907655,0.01984609154,0.002835155934,0.03604698258,4533,0.09,0.054,87228
17111870811,"Census Tract 8708.11, McHenry County, Illinois",8708.11,McHenry,2482,0.4379532635,0.5620467365,0.2485898469,0.053182917,0.07937147462,0.01168412571,0.0088638195,0.03626107977,4700,0.164,0.043,74500
17111870812,"Census Tract 8708.12, McHenry County, Illinois",8708.12,McHenry,2722,0.4346069067,0.5653930933,0.2443056576,0.05143277002,0.03379867744,0.02534900808,0.01102130786,0.06869948567,4580,0.184,0.084,71106
17111870902,"Census Tract 8709.02, McHenry County, Illinois",8709.02,McHenry,4113,0.3904692439,0.6095307561,0.1653294432,0.07318259178,0.0491125699,0.02674446876,0.004862630683,0.07123753951,7816,0.17,0.094,92167
17111870903,"Census Tract 8709.03, McHenry County, Illinois",8709.03,McHenry,1530,0.5967320261,0.4032679739,0.3647058824,0.06339869281,0.06732026144,0.04248366013,0,0.05882352941,3695,0.287,0.166,53652
17111870904,"Census Tract 8709.04, McHenry County, Illinois",8709.04,McHenry,2390,0.5012552301,0.4987447699,0.2380753138,0.0719665272,0.05941422594,0.003765690377,0.01673640167,0.1112970711,4658,0.177,0.063,68250
17111870905,"Census Tract 8709.05, McHenry County, Illinois",8709.05,McHenry,2691,0.5009290227,0.4990709773,0.2244518766,0.06986250465,0.07580824972,0.01635079896,0.01189149015,0.1025641026,4954,0.367,0.136,55676
17111871003,"Census Tract 8710.03, McHenry County, Illinois",8710.03,McHenry,2867,0.515521451,0.484478549,0.2804325078,0.0892919428,0.05999302407,0.02023020579,0.0003487966516,0.06522497384,4903,0.202,0.097,79899
17111871004,"Census Tract 8710.04, McHenry County, Illinois",8710.04,McHenry,2826,0.4179051663,0.5820948337,0.1560509554,0.02547770701,0.08032554848,0.02193913659,0.02830856334,0.1058032555,5490,0.164,0.092,71292
17111871104,"Census Tract 8711.04, McHenry County, Illinois",8711.04,McHenry,9391,0.3997444362,0.6002555638,0.1419444149,0.05569161964,0.1099989352,0.01586625492,0.01597273986,0.06027047173,17802,0.225,0.039,104583
17111871105,"Census Tract 8711.05, McHenry County, Illinois",8711.05,McHenry,2963,0.3712453594,0.6287546406,0.1353358083,0.06041174485,0.0992237597,0.01383732703,0.009112386095,0.05332433345,5165,0.141,0.012,104115
17111871106,"Census Tract 8711.06, McHenry County, Illinois",8711.06,McHenry,4788,0.2763157895,0.7236842105,0.09419381788,0.01879699248,0.08291562239,0.01503759398,0.01086048454,0.0545112782,8900,0.16,0.035,115956
17111871107,"Census Tract 8711.07, McHenry County, Illinois",8711.07,McHenry,2780,0.2460431655,0.7539568345,0.07122302158,0.03920863309,0.09136690647,0.008273381295,0.01151079137,0.02446043165,5272,0.16,0.097,129259
17111871108,"Census Tract 8711.08, McHenry County, Illinois",8711.08,McHenry,2967,0.3791708797,0.6208291203,0.1317829457,0.04819683182,0.1044826424,0.04010785305,0.009774182676,0.044826424,5605,0.162,0.074,114803
17111871109,"Census Tract 8711.09, McHenry County, Illinois",8711.09,McHenry,2871,0.3702542668,0.6297457332,0.1539533264,0.0407523511,0.07488679902,0.01950539882,0.0101010101,0.0710553814,5088,0.264,0.009,113427
17111871201,"Census Tract 8712.01, McHenry County, Illinois",8712.01,McHenry,3411,0.4180592202,0.5819407798,0.1776605101,0.07065376722,0.03957783641,0.008208736441,0.02990325418,0.0920551158,6663,0.127,0.03,83229
17111871202,"Census Tract 8712.02, McHenry County, Illinois",8712.02,McHenry,3225,0.5023255814,0.4976744186,0.2725581395,0.06914728682,0.04899224806,0.02635658915,0.005891472868,0.07937984496,6000,0.346,0.167,65212
17111871205,"Census Tract 8712.05, McHenry County, Illinois",8712.05,McHenry,2520,0.3849206349,0.6150793651,0.2091269841,0.04761904762,0.03531746032,0.004365079365,0.01428571429,0.07420634921,4392,0.185,0.052,72222
17111871206,"Census Tract 8712.06, McHenry County, Illinois",8712.06,McHenry,3535,0.2984441301,0.7015558699,0.1236209335,0.01018387553,0.06704384724,0.01838755304,0.01923620934,0.05997171146,6606,0.217,0.023,110462
17111871207,"Census Tract 8712.07, McHenry County, Illinois",8712.07,McHenry,2782,0.2807332854,0.7192667146,0.1071171819,0.06038820992,0.04708842559,0.01006470165,0,0.05607476636,4848,0.219,0.044,82880
17111871208,"Census Tract 8712.08, McHenry County, Illinois",8712.08,McHenry,2171,0.2897282358,0.7102717642,0.09903270382,0.02026715799,0.08060801474,0.01151543068,0.02763703363,0.05066789498,3626,0.121,0.032,103459
17111871209,"Census Tract 8712.09, McHenry County, Illinois",8712.09,McHenry,2299,0.3966942149,0.6033057851,0.1387559809,0.0469769465,0.09786863854,0.008699434537,0.01348412353,0.09090909091,3591,0.226,0.071,66010
17111871301,"Census Tract 8713.01, McHenry County, Illinois",8713.01,McHenry,2690,0.336802974,0.663197026,0.1096654275,0.05576208178,0.08550185874,0.02565055762,0.02342007435,0.03680297398,4812,0.119,0.047,88241
17111871304,"Census Tract 8713.04, McHenry County, Illinois",8713.04,McHenry,1714,0.3716452742,0.6283547258,0.1476079347,0.05717619603,0.07059509918,0.04025670945,0.01050175029,0.0455075846,2828,0.156,0.054,80385
17111871305,"Census Tract 8713.05, McHenry County, Illinois",8713.05,McHenry,3414,0.3807850029,0.6192149971,0.1710603398,0.05330990041,0.03573520797,0.01552431166,0.01640304628,0.08875219684,6309,0.133,0.044,110991
17111871306,"Census Tract 8713.06, McHenry County, Illinois",8713.06,McHenry,4677,0.3929869575,0.6070130425,0.1109685696,0.0707718623,0.09642933504,0.04618345093,0.02287791319,0.04575582638,8191,0.204,0.076,94053
17111871307,"Census Tract 8713.07, McHenry County, Illinois",8713.07,McHenry,2676,0.4390881913,0.5609118087,0.2156203288,0.06763826607,0.02615844544,0.03176382661,0.02391629297,0.07399103139,4977,0.167,0.098,92997
17111871310,"Census Tract 8713.10, McHenry County, Illinois",8713.1,McHenry,2659,0.3065062053,0.6934937947,0.125611132,0.01729973674,0.04362542309,0.02519744265,0.01353892441,0.08123354645,4552,0.085,0.01,87083
17111871311,"Census Tract 8713.11, McHenry County, Illinois",8713.11,McHenry,2438,0.4007383101,0.5992616899,0.147662018,0.07095980312,0.09762100082,0.02255947498,0.00697292863,0.0549630845,4266,0.323,0.069,84214
17111871402,"Census Tract 8714.02, McHenry County, Illinois",8714.02,McHenry,3415,0.2916544656,0.7083455344,0.09224011713,0.02957540264,0.06676427526,0.03103953148,0.03162518302,0.04040995608,5916,0.073,0.037,111387
17111871404,"Census Tract 8714.04, McHenry County, Illinois",8714.04,McHenry,2651,0.3040362127,0.6959637873,0.1603168616,0.01886080724,0.05620520558,0.003772161449,0,0.06488117691,4778,0.145,0.045,88438
17111871500,"Census Tract 8715, McHenry County, Illinois",8715,McHenry,6071,0.3538132103,0.6461867897,0.1286443749,0.03804974469,0.07494646681,0.0382144622,0.01070663812,0.06325152364,13559,0.129,0.073,87222
17111871600,"Census Tract 8716, McHenry County, Illinois",8716,McHenry,2757,0.4011606819,0.5988393181,0.1668480232,0.06238665216,0.08124773304,0.02611534276,0.01922379398,0.04533913674,5085,0.206,0.07,94519
17197880105,"Census Tract 8801.05, Will County, Illinois",8801.05,Will,3813,0.5546813533,0.4453186467,0.1898767375,0.1035929714,0.1012326252,0.04825596643,0.02176763703,0.08995541568,7593,0.596,0.092,81898
17197880106,"Census Tract 8801.06, Will County, Illinois",8801.06,Will,2750,0.5523636364,0.4476363636,0.2058181818,0.07745454545,0.07781818182,0.03854545455,0.003272727273,0.1494545455,4937,0.631,0.086,70246
17197880107,"Census Tract 8801.07, Will County, Illinois",8801.07,Will,2473,0.4472300849,0.5527699151,0.1835826931,0.07278608977,0.08127780024,0,0.008491710473,0.1010917913,5344,0.611,0.136,61806
17197880109,"Census Tract 8801.09, Will County, Illinois",8801.09,Will,2915,0.3389365352,0.6610634648,0.09914236707,0.06106346484,0.05488850772,0.02332761578,0.01166380789,0.08885077187,5319,0.496,0.077,92561
17197880111,"Census Tract 8801.11, Will County, Illinois",8801.11,Will,2079,0.518037518,0.481962482,0.2294372294,0.06253006253,0.04665704666,0.01298701299,0.01250601251,0.1539201539,3726,0.652,0.042,80230
17197880112,"Census Tract 8801.12, Will County, Illinois",8801.12,Will,1097,0.4603463993,0.5396536007,0.2014585232,0.01914311759,0.02643573382,0.02096627165,0.01185050137,0.1804922516,2206,0.553,0.058,95046
17197880113,"Census Tract 8801.13, Will County, Illinois",8801.13,Will,2092,0.6496175908,0.3503824092,0.1988527725,0.08891013384,0.08317399618,0.006692160612,0.01959847036,0.2523900574,3780,0.804,0.156,47300
17197880114,"Census Tract 8801.14, Will County, Illinois",8801.14,Will,1507,0.7213005972,0.2786994028,0.2461844725,0.1121433311,0.1121433311,0,0.04180491042,0.2090245521,2926,0.788,0.104,33974
17197880115,"Census Tract 8801.15, Will County, Illinois",8801.15,Will,1768,0.6487556561,0.3512443439,0.1674208145,0.1272624434,0.07352941176,0.02545248869,0.009615384615,0.2454751131,3264,0.656,0.1,67964
17197880116,"Census Tract 8801.16, Will County, Illinois",8801.16,Will,1671,0.4398563734,0.5601436266,0.1603830042,0.07660083782,0.05146618791,0.0065828845,0.02453620586,0.1202872531,3153,0.6,0.116,84063
17197880117,"Census Tract 8801.17, Will County, Illinois",8801.17,Will,1582,0.5499367889,0.4500632111,0.1523388116,0.0783817952,0.1188369153,0,0.006321112516,0.1940581542,3153,0.653,0.169,42989
17197880118,"Census Tract 8801.18, Will County, Illinois",8801.18,Will,2479,0.2174263816,0.7825736184,0.05365066559,0.03146430012,0.07785397338,0.003630496168,0.004437273094,0.04638967326,4730,0.218,0.011,158883
17197880119,"Census Tract 8801.19, Will County, Illinois",8801.19,Will,2107,0.2031324158,0.7968675842,0.03939250119,0.02325581395,0.0721404841,0.01376364499,0.01756051258,0.03701945895,4503,0.273,0.021,148438
17197880120,"Census Tract 8801.20, Will County, Illinois",8801.2,Will,5756,0.3844683808,0.6155316192,0.1000694927,0.02883947186,0.1433287005,0.02084781098,0.02032661571,0.07105628909,10264,0.581,0.003,117775
17197880121,"Census Tract 8801.21, Will County, Illinois",8801.21,Will,5642,0.4454094293,0.5545905707,0.143034385,0.0696561503,0.1070542361,0.02357320099,0.01896490606,0.08312655087,9848,0.567,0.051,115274
